"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"6371","Bulgaria",1986,"[35,40)",1373,666970,2.05856335367408
"6372","Bulgaria",1986,"[40,45)",1704,585124,2.91220322529925
"6373","Bulgaria",1986,"[45,50)",2608,530736,4.91393084320642
"6374","Bulgaria",1986,"[50,55)",4666,598295,7.79882833719152
"6375","Bulgaria",1986,"[55,60)",6760,571175,11.8352518930275
"6376","Bulgaria",1986,"[60,65)",10530,562607,18.7164397172449
"6377","Bulgaria",1986,"[65,70)",9204,353342,26.0484176803211
"6378","Bulgaria",1986,"[70,75)",15366,299529,51.3005418507056
"6379","Bulgaria",1986,"[75,80)",18725,231565,80.8628246928508
"6380","Bulgaria",1986,"[80,85)",15783,121625.31,129.767397920712
"6381","Bulgaria",1986,"[85,90)",7943,41297.78,192.334793783104
"6382","Bulgaria",1986,"[90,95)",3303,10064.92,328.169523453738
"6383","Bulgaria",1986,"[95,100)",779,1941.64,401.207226880369
"6384","Bulgaria",1986,"[100,Inf)",215,366.89,586.00670500695
"6385","Bulgaria",1987,"[0,5)",2179,593077,3.67405918624394
"6386","Bulgaria",1987,"[5,10)",283,626439,0.451759868079733
"6387","Bulgaria",1987,"[10,15)",283,685288,0.4129650599456
"6388","Bulgaria",1987,"[15,20)",479,642927,0.745030151168018
"6389","Bulgaria",1987,"[20,25)",546,573505,0.952040522750456
"6390","Bulgaria",1987,"[25,30)",605,614651,0.984298406738133
"6391","Bulgaria",1987,"[30,35)",877,640282,1.36970897198422
"6392","Bulgaria",1987,"[35,40)",1277,668158,1.91122459059085
"6393","Bulgaria",1987,"[40,45)",1780,599976,2.96678533808019
"6394","Bulgaria",1987,"[45,50)",2496,529910,4.71023381328905
"6395","Bulgaria",1987,"[50,55)",4469,579079,7.71742715588029
"6396","Bulgaria",1987,"[55,60)",6696,575757,11.6299063667485
"6397","Bulgaria",1987,"[60,65)",10534,557213,18.9047994214062
"6398","Bulgaria",1987,"[65,70)",10938,415178,26.3453265828151
"6399","Bulgaria",1987,"[70,75)",14161,256788,55.1466579435176
"6400","Bulgaria",1987,"[75,80)",19308,238892,80.8231334661688
"6401","Bulgaria",1987,"[80,85)",17069,125062.8,136.483430724404
"6402","Bulgaria",1987,"[85,90)",9194,42378.45,216.94988844566
"6403","Bulgaria",1987,"[90,95)",3170,10216.77,310.274186460104
"6404","Bulgaria",1987,"[95,100)",683,1856.37,367.922343067384
"6405","Bulgaria",1987,"[100,Inf)",193,291.47,662.160771262909
"6406","Bulgaria",1988,"[0,5)",2092,590539,3.54252640384462
"6407","Bulgaria",1988,"[5,10)",272,613050,0.443683223228122
"6408","Bulgaria",1988,"[10,15)",258,684572,0.376877815627867
"6409","Bulgaria",1988,"[15,20)",446,647394,0.688915868852662
"6410","Bulgaria",1988,"[20,25)",511,580366,0.880478870230165
"6411","Bulgaria",1988,"[25,30)",666,609528,1.09264873803993
"6412","Bulgaria",1988,"[30,35)",872,634302,1.37473947740981
"6413","Bulgaria",1988,"[35,40)",1340,662492,2.0226659340792
"6414","Bulgaria",1988,"[40,45)",1865,621642,3.00011903957583
"6415","Bulgaria",1988,"[45,50)",2626,532622,4.93032582206518
"6416","Bulgaria",1988,"[50,55)",4454,560594,7.94514390093365
"6417","Bulgaria",1988,"[55,60)",6788,573245,11.8413592791913
"6418","Bulgaria",1988,"[60,65)",10571,560505,18.8597782356982
"6419","Bulgaria",1988,"[65,70)",12747,457780,27.8452531783826
"6420","Bulgaria",1988,"[70,75)",12535,248617,50.4189174513408
"6421","Bulgaria",1988,"[75,80)",19047,225401,84.5027306888612
"6422","Bulgaria",1988,"[80,85)",17269,127293.05,135.663337472077
"6423","Bulgaria",1988,"[85,90)",9081,44541.6,203.876825259982
"6424","Bulgaria",1988,"[90,95)",3112,10614.05,293.196282286215
"6425","Bulgaria",1988,"[95,100)",674,1678.25,401.608818709966
"6426","Bulgaria",1988,"[100,Inf)",169,269.34,627.459716343655
"6427","Bulgaria",1989,"[0,5)",2058,569855.1,3.61144438296683
"6428","Bulgaria",1989,"[5,10)",253,592243,0.427189515114573
"6429","Bulgaria",1989,"[10,15)",268,661825.75,0.404940424273308
"6430","Bulgaria",1989,"[15,20)",425,643623.25,0.660324188102279
"6431","Bulgaria",1989,"[20,25)",549,585816,0.937154328321521
"6432","Bulgaria",1989,"[25,30)",595,593061.75,1.00326820942339
"6433","Bulgaria",1989,"[30,35)",870,617510.25,1.40888349626585
"6434","Bulgaria",1989,"[35,40)",1338,642253,2.08329116407397
"6435","Bulgaria",1989,"[40,45)",2072,639343.75,3.2408231096339
"6436","Bulgaria",1989,"[45,50)",2832,533286,5.31047130432826
"6437","Bulgaria",1989,"[50,55)",4224,529987,7.97000681148783
"6438","Bulgaria",1989,"[55,60)",6934,579047.5,11.9748379882479
"6439","Bulgaria",1989,"[60,65)",10037,544164.5,18.4447901323956
"6440","Bulgaria",1989,"[65,70)",13963,482097.25,28.9630359849595
"6441","Bulgaria",1989,"[70,75)",11906,238330.75,49.9557862340466
"6442","Bulgaria",1989,"[75,80)",17932,236762.75,75.7382654154845
"6443","Bulgaria",1989,"[80,85)",17193,129867.83,132.388444466963
"6444","Bulgaria",1989,"[85,90)",9527,47279.2,201.505101609164
"6445","Bulgaria",1989,"[90,95)",3071,10599.69,289.725454234982
"6446","Bulgaria",1989,"[95,100)",701,1683.76,416.330118306647
"6447","Bulgaria",1989,"[100,Inf)",160,242.04,661.047760700711
"6448","Bulgaria",1990,"[0,5)",1967,543248.17,3.62081293343335
"6449","Bulgaria",1990,"[5,10)",239,578255.5,0.413312108574843
"6450","Bulgaria",1990,"[10,15)",255,638878.5,0.399136925096086
"6451","Bulgaria",1990,"[15,20)",492,638022,0.771133283805261
"6452","Bulgaria",1990,"[20,25)",582,590264,0.985999484976214
"6453","Bulgaria",1990,"[25,30)",634,572455,1.10751063402363
"6454","Bulgaria",1990,"[30,35)",905,599869,1.50866272469489
"6455","Bulgaria",1990,"[35,40)",1323,617122.5,2.14382071630835
"6456","Bulgaria",1990,"[40,45)",2200,653197.5,3.36804718327918
"6457","Bulgaria",1990,"[45,50)",2801,537180.5,5.21426224518574
"6458","Bulgaria",1990,"[50,55)",4159,514845.5,8.07815160082005
"6459","Bulgaria",1990,"[55,60)",6757,567308.5,11.9106271102936
"6460","Bulgaria",1990,"[60,65)",9972,537591,18.5494176799835
"6461","Bulgaria",1990,"[65,70)",13988,486155,28.7727165204513
"6462","Bulgaria",1990,"[70,75)",11448,251790,45.4664601453592
"6463","Bulgaria",1990,"[75,80)",18886,236486,79.8609642854122
"6464","Bulgaria",1990,"[80,85)",17710,134114.57,132.051275264127
"6465","Bulgaria",1990,"[85,90)",10151,49034,207.01961903985
"6466","Bulgaria",1990,"[90,95)",3366,11299.14,297.898778137097
"6467","Bulgaria",1990,"[95,100)",625,1728.37,361.612386236743
"6468","Bulgaria",1990,"[100,Inf)",157,236.22,664.634662602659
"6469","Bulgaria",1991,"[0,5)",2057,512722.08,4.01192006398476
"6470","Bulgaria",1991,"[5,10)",234,561546.25,0.41670654910437
"6471","Bulgaria",1991,"[10,15)",261,613954.25,0.425113108997942
"6472","Bulgaria",1991,"[15,20)",429,635894.5,0.674640211544525
"6473","Bulgaria",1991,"[20,25)",524,595115.5,0.880501348057646
"6474","Bulgaria",1991,"[25,30)",591,549644,1.07524142899768
"6475","Bulgaria",1991,"[30,35)",813,581637.75,1.39777722474169
"6476","Bulgaria",1991,"[35,40)",1259,609593.5,2.0653107357608
"6477","Bulgaria",1991,"[40,45)",2113,634543.25,3.32995426237691
"6478","Bulgaria",1991,"[45,50)",2724,555283.5,4.9056022734333
"6479","Bulgaria",1991,"[50,55)",3934,500330.75,7.86279875862117
"6480","Bulgaria",1991,"[55,60)",6622,559600.25,11.8334471794821
"6481","Bulgaria",1991,"[60,65)",10045,522068.75,19.2407609151094
"6482","Bulgaria",1991,"[65,70)",14544,490586.5,29.6461480289409
"6483","Bulgaria",1991,"[70,75)",12312,289878,42.4730403825057
"6484","Bulgaria",1991,"[75,80)",18406,213238,86.3166977743179
"6485","Bulgaria",1991,"[80,85)",18285,135149.99,135.294127657723
"6486","Bulgaria",1991,"[85,90)",10826,51518.31,210.138880720272
"6487","Bulgaria",1991,"[90,95)",3597,11258.78,319.483993825263
"6488","Bulgaria",1991,"[95,100)",691,1841.92,375.152015288395
"6489","Bulgaria",1991,"[100,Inf)",163,189.56,859.886051909686
"6490","Bulgaria",1992,"[0,5)",1840,482313,3.81495004281452
"6491","Bulgaria",1992,"[5,10)",258,541996,0.476018273197588
"6492","Bulgaria",1992,"[10,15)",211,590586,0.357272268560379
"6493","Bulgaria",1992,"[15,20)",466,635655,0.733102075811564
"6494","Bulgaria",1992,"[20,25)",595,592880,1.00357576575361
"6495","Bulgaria",1992,"[25,30)",625,531266,1.17643515677645
"6496","Bulgaria",1992,"[30,35)",821,567574,1.4465074157731
"6497","Bulgaria",1992,"[35,40)",1324,592071,2.23621829138735
"6498","Bulgaria",1992,"[40,45)",2211,625196,3.53649095643606
"6499","Bulgaria",1992,"[45,50)",3100,562779,5.50837895514936
"6500","Bulgaria",1992,"[50,55)",4083,493655,8.27095846289413
"6501","Bulgaria",1992,"[55,60)",6813,535881,12.7136435141384
"6502","Bulgaria",1992,"[60,65)",9651,524561,18.3982415772427
"6503","Bulgaria",1992,"[65,70)",14121,482979,29.2372960315045
"6504","Bulgaria",1992,"[70,75)",14058,337736,41.6242272070493
"6505","Bulgaria",1992,"[75,80)",15579,181297,85.9308206975295
"6506","Bulgaria",1992,"[80,85)",17475,141032.67,123.907460590514
"6507","Bulgaria",1992,"[85,90)",10581,53451.8,197.95404457848
"6508","Bulgaria",1992,"[90,95)",3476,11602.45,299.591896539093
"6509","Bulgaria",1992,"[95,100)",575,2085.77,275.677567517032
"6510","Bulgaria",1992,"[100,Inf)",138,142.85,966.048302415121
"6511","Bulgaria",1993,"[0,5)",1656,459217.65,3.60613317018629
"6512","Bulgaria",1993,"[5,10)",216,534784.07,0.403901335355782
"6513","Bulgaria",1993,"[10,15)",205,574844.75,0.356618025997454
"6514","Bulgaria",1993,"[15,20)",457,635210.02,0.719447089326456
"6515","Bulgaria",1993,"[20,25)",590,589430.21,1.00096667932918
"6516","Bulgaria",1993,"[25,30)",600,536582.59,1.11818760276959
"6517","Bulgaria",1993,"[30,35)",906,561326.97,1.61403254862313
"6518","Bulgaria",1993,"[35,40)",1360,584249.18,2.32777391317862
"6519","Bulgaria",1993,"[40,45)",2240,615935.88,3.63674218816413
"6520","Bulgaria",1993,"[45,50)",3177,581568.58,5.4628123135538
"6521","Bulgaria",1993,"[50,55)",4172,495140.51,8.42589106676002
"6522","Bulgaria",1993,"[55,60)",6712,516648.52,12.9914240342738
"6523","Bulgaria",1993,"[60,65)",9574,521755.54,18.3495895414929
"6524","Bulgaria",1993,"[65,70)",14046,485813.88,28.9123069106218
"6525","Bulgaria",1993,"[70,75)",16284,371839.6,43.7930763694883
"6526","Bulgaria",1993,"[75,80)",14022,175971.67,79.6832808371938
"6527","Bulgaria",1993,"[80,85)",17584,132253.15,132.957135614539
"6528","Bulgaria",1993,"[85,90)",11194,54635.95,204.88341467477
"6529","Bulgaria",1993,"[90,95)",3368,12498.5,269.472336680402
"6530","Bulgaria",1993,"[95,100)",1104,1803.73,612.064998641704
"6531","Bulgaria",1993,"[100,Inf)",78,144.53,539.680343181346
"6532","Bulgaria",1994,"[0,5)",1659,433082.88,3.83067555106311
"6533","Bulgaria",1994,"[5,10)",205,526034.74,0.389708101788106
"6534","Bulgaria",1994,"[10,15)",200,560959.52,0.356531965087249
"6535","Bulgaria",1994,"[15,20)",485,621270.67,0.780658130859453
"6536","Bulgaria",1994,"[20,25)",608,593170.3,1.0250007459915
"6537","Bulgaria",1994,"[25,30)",635,548175.34,1.15838848205029
"6538","Bulgaria",1994,"[30,35)",873,554780.18,1.57359623049259
"6539","Bulgaria",1994,"[35,40)",1448,576196.82,2.51303018298504
"6540","Bulgaria",1994,"[40,45)",2240,602062.72,3.72054260393336
"6541","Bulgaria",1994,"[45,50)",3584,602793.71,5.9456493001561
"6542","Bulgaria",1994,"[50,55)",4314,499435.87,8.63774562287647
"6543","Bulgaria",1994,"[55,60)",6496,490619.18,13.2404118404013
"6544","Bulgaria",1994,"[60,65)",10055,528162.07,19.0377169644159
"6545","Bulgaria",1994,"[65,70)",14103,474602.09,29.7154190787487
"6546","Bulgaria",1994,"[70,75)",18001,392357.65,45.8790595774034
"6547","Bulgaria",1994,"[75,80)",13768,171900.7,80.0927512220718
"6548","Bulgaria",1994,"[80,85)",17776,141249.23,125.848473651856
"6549","Bulgaria",1994,"[85,90)",10781,56786.68,189.850859391674
"6550","Bulgaria",1994,"[90,95)",3818,13281.46,287.468395793836
"6551","Bulgaria",1994,"[95,100)",694,1810.42,383.336463362093
"6552","Bulgaria",1994,"[100,Inf)",70,189.05,370.272414705104
"6553","Bulgaria",1995,"[0,5)",1367,404472.42,3.37971127920168
"6554","Bulgaria",1995,"[5,10)",209,515894.48,0.405121605488006
"6555","Bulgaria",1995,"[10,15)",186,549961.37,0.338205572511393
"6556","Bulgaria",1995,"[15,20)",429,606007.78,0.70791170370783
"6557","Bulgaria",1995,"[20,25)",597,596424.79,1.0009644300667
"6558","Bulgaria",1995,"[25,30)",629,558892.6,1.12543984300383
"6559","Bulgaria",1995,"[30,35)",841,543175.15,1.54830352603575
"6560","Bulgaria",1995,"[35,40)",1287,568213.46,2.26499386339774
"6561","Bulgaria",1995,"[40,45)",2238,584661.18,3.82785804249908
"6562","Bulgaria",1995,"[45,50)",3607,620616.33,5.81196437418912
"6563","Bulgaria",1995,"[50,55)",4414,507244.68,8.70191482343393
"6564","Bulgaria",1995,"[55,60)",6412,479850.98,13.3624818271706
"6565","Bulgaria",1995,"[60,65)",10192,517890.14,19.6798494754119
"6566","Bulgaria",1995,"[65,70)",13872,471801.96,29.4021669600525
"6567","Bulgaria",1995,"[70,75)",18725,397632.67,47.0912010323498
"6568","Bulgaria",1995,"[75,80)",13567,185615.65,73.0918971541462
"6569","Bulgaria",1995,"[80,85)",18629,141672.27,131.493622569893
"6570","Bulgaria",1995,"[85,90)",12163,59002.16,206.144995369661
"6571","Bulgaria",1995,"[90,95)",4357,13689.9,318.263829538565
"6572","Bulgaria",1995,"[95,100)",811,1869.19,433.877775935031
"6573","Bulgaria",1995,"[100,Inf)",142,165.14,859.876468451011
"6574","Bulgaria",1996,"[0,5)",1432,383587.91,3.73317292507994
"6575","Bulgaria",1996,"[5,10)",195,496224.71,0.392967129750552
"6576","Bulgaria",1996,"[10,15)",218,543140.77,0.401369243557246
"6577","Bulgaria",1996,"[15,20)",402,589153.55,0.682334851415221
"6578","Bulgaria",1996,"[20,25)",522,602713.51,0.866083124634124
"6579","Bulgaria",1996,"[25,30)",619,569009.75,1.08785482146835
"6580","Bulgaria",1996,"[30,35)",720,529152.33,1.36066678568721
"6581","Bulgaria",1996,"[35,40)",1258,560028.52,2.24631416985692
"6582","Bulgaria",1996,"[40,45)",2153,584816.09,3.68149925560359
"6583","Bulgaria",1996,"[45,50)",3534,608018.31,5.81232496106902
"6584","Bulgaria",1996,"[50,55)",4495,528958.78,8.4978266170381
"6585","Bulgaria",1996,"[55,60)",6145,469061.46,13.1006286468302
"6586","Bulgaria",1996,"[60,65)",9946,513422,19.3719786062927
"6587","Bulgaria",1996,"[65,70)",13929,459069.39,30.3418182597624
"6588","Bulgaria",1996,"[70,75)",19615,403625.73,48.5970009890103
"6589","Bulgaria",1996,"[75,80)",15188,215777.12,70.3874442294901
"6590","Bulgaria",1996,"[80,85)",18488,126252.84,146.436309868356
"6591","Bulgaria",1996,"[85,90)",12685,59199.66,214.274879281401
"6592","Bulgaria",1996,"[90,95)",4608,14219.81,324.054962759699
"6593","Bulgaria",1996,"[95,100)",790,1848.47,427.380482236661
"6594","Bulgaria",1996,"[100,Inf)",121,159.53,758.478029210807
"6595","Bulgaria",1997,"[0,5)",1506,358150.08,4.20494112412316
"6596","Bulgaria",1997,"[5,10)",214,476233.44,0.449359456992352
"6597","Bulgaria",1997,"[10,15)",220,535103.52,0.411135400492226
"6598","Bulgaria",1997,"[15,20)",424,573803.91,0.738928391059587
"6599","Bulgaria",1997,"[20,25)",594,609592.56,0.974421341362828
"6600","Bulgaria",1997,"[25,30)",601,573381.23,1.04816824924667
"6601","Bulgaria",1997,"[30,35)",761,519235.26,1.46561695367144
"6602","Bulgaria",1997,"[35,40)",1271,554481.38,2.29223206737799
"6603","Bulgaria",1997,"[40,45)",2176,576946.74,3.77157863826391
"6604","Bulgaria",1997,"[45,50)",3662,604147.49,6.06143377339861
"6605","Bulgaria",1997,"[50,55)",4853,541246.4,8.96634139275568
"6606","Bulgaria",1997,"[55,60)",6271,466760.3,13.4351614736729
"6607","Bulgaria",1997,"[60,65)",10272,493526.67,20.8134648528721
"6608","Bulgaria",1997,"[65,70)",13965,463317.12,30.1413424999275
"6609","Bulgaria",1997,"[70,75)",19949,398403.89,50.0723022558841
"6610","Bulgaria",1997,"[75,80)",18559,250243.39,74.1637970937015
"6611","Bulgaria",1997,"[80,85)",16867,105498.31,159.879338351486
"6612","Bulgaria",1997,"[85,90)",13659,60852.34,224.461376505817
"6613","Bulgaria",1997,"[90,95)",5073,14043.04,361.246567694744
"6614","Bulgaria",1997,"[95,100)",858,1732.29,495.298131375232
"6615","Bulgaria",1997,"[100,Inf)",112,150.65,743.445071357451
"6616","Bulgaria",1998,"[0,5)",1213,338373.55,3.58479556100056
"6617","Bulgaria",1998,"[5,10)",183,451110.02,0.405666005822704
"6618","Bulgaria",1998,"[10,15)",204,529214.41,0.385477031889589
"6619","Bulgaria",1998,"[15,20)",358,561120.54,0.63800908090087
"6620","Bulgaria",1998,"[20,25)",567,606953.63,0.934173505148985
"6621","Bulgaria",1998,"[25,30)",582,569579.66,1.02180615087273
"6622","Bulgaria",1998,"[30,35)",719,524460.25,1.37093325947963
"6623","Bulgaria",1998,"[35,40)",1165,548168.02,2.1252607913902
"6624","Bulgaria",1998,"[40,45)",1992,568976.65,3.5010224057525
"6625","Bulgaria",1998,"[45,50)",3564,594873.87,5.99118599712574
"6626","Bulgaria",1998,"[50,55)",4959,558022.37,8.88674050827031
"6627","Bulgaria",1998,"[55,60)",6080,468300.18,12.9831254816088
"6628","Bulgaria",1998,"[60,65)",9585,475041.77,20.1771730515403
"6629","Bulgaria",1998,"[65,70)",13504,461105.46,29.2861420465505
"6630","Bulgaria",1998,"[70,75)",19263,400046.04,48.1519577096676
"6631","Bulgaria",1998,"[75,80)",20869,272405.37,76.6100903223751
"6632","Bulgaria",1998,"[80,85)",14608,101689.69,143.652714449223
"6633","Bulgaria",1998,"[85,90)",13100,54761.76,239.218023671993
"6634","Bulgaria",1998,"[90,95)",4727,14047.77,336.494689192662
"6635","Bulgaria",1998,"[95,100)",845,1721.59,490.825341689949
"6636","Bulgaria",1998,"[100,Inf)",108,136.18,793.067998237627
"6637","Bulgaria",1999,"[0,5)",1285,330412.44,3.88907875260387
"6638","Bulgaria",1999,"[5,10)",150,422635.13,0.354916071458613
"6639","Bulgaria",1999,"[10,15)",175,521932.56,0.33529236037698
"6640","Bulgaria",1999,"[15,20)",358,548662.04,0.65249638921621
"6641","Bulgaria",1999,"[20,25)",498,595188.36,0.836709911463994
"6642","Bulgaria",1999,"[25,30)",546,571580.03,0.955246809445039
"6643","Bulgaria",1999,"[30,35)",722,533899.11,1.35231542154097
"6644","Bulgaria",1999,"[35,40)",1081,542130.62,1.9939844017665
"6645","Bulgaria",1999,"[40,45)",1892,561391.72,3.37019576989842
"6646","Bulgaria",1999,"[45,50)",3173,580815.19,5.46301139266003
"6647","Bulgaria",1999,"[50,55)",4718,578219.65,8.15952899559882
"6648","Bulgaria",1999,"[55,60)",5799,472412.32,12.2752937518649
"6649","Bulgaria",1999,"[60,65)",8634,451202.72,19.135522941883
"6650","Bulgaria",1999,"[65,70)",12955,467642.6,27.7027798579514
"6651","Bulgaria",1999,"[70,75)",18101,391522.1,46.2323838169033
"6652","Bulgaria",1999,"[75,80)",21665,286497.65,75.6201665179453
"6653","Bulgaria",1999,"[80,85)",13195,103438.58,127.563622779818
"6654","Bulgaria",1999,"[85,90)",11663,59657.24,195.50016058403
"6655","Bulgaria",1999,"[90,95)",4364,14654.91,297.784155617469
"6656","Bulgaria",1999,"[95,100)",728,1821.21,399.734242618918
"6657","Bulgaria",1999,"[100,Inf)",88,128.86,682.911687102281
"6658","Bulgaria",2000,"[0,5)",1161,329354.29,3.52507933022521
"6659","Bulgaria",2000,"[5,10)",138,391477.57,0.35251061765812
"6660","Bulgaria",2000,"[10,15)",134,512265.64,0.261583033365267
"6661","Bulgaria",2000,"[15,20)",343,539979.38,0.635209440775313
"6662","Bulgaria",2000,"[20,25)",495,581856.76,0.85072484162597
"6663","Bulgaria",2000,"[25,30)",509,573465.96,0.887585376471168
"6664","Bulgaria",2000,"[30,35)",749,543195.9,1.37887638695358
"6665","Bulgaria",2000,"[35,40)",1083,530097.53,2.04302027213747
"6666","Bulgaria",2000,"[40,45)",1867,553314.43,3.37421165755608
"6667","Bulgaria",2000,"[45,50)",3109,565016.5,5.50249417494887
"6668","Bulgaria",2000,"[50,55)",4871,594115.77,8.19873877443112
"6669","Bulgaria",2000,"[55,60)",5970,480289.61,12.4300003075228
"6670","Bulgaria",2000,"[60,65)",8390,442620.87,18.9552742960358
"6671","Bulgaria",2000,"[65,70)",13368,457855.16,29.1970063196405
"6672","Bulgaria",2000,"[70,75)",18386,389656.49,47.1851501818948
"6673","Bulgaria",2000,"[75,80)",22392,290852.1,76.9875823485545
"6674","Bulgaria",2000,"[80,85)",13858,113449.71,122.151039434125
"6675","Bulgaria",2000,"[85,90)",12615,59925.15,210.512614486572
"6676","Bulgaria",2000,"[90,95)",4800,15456.04,310.558202489124
"6677","Bulgaria",2000,"[95,100)",774,1920.47,403.026342509906
"6678","Bulgaria",2000,"[100,Inf)",82,155.73,526.552366274963
"6679","Bulgaria",2001,"[0,5)",1162,321191,3.61778505624379
"6680","Bulgaria",2001,"[5,10)",105,367275,0.285889319991832
"6681","Bulgaria",2001,"[10,15)",135,492890,0.273894783826006
"6682","Bulgaria",2001,"[15,20)",306,534629,0.572359524081185
"6683","Bulgaria",2001,"[20,25)",490,568679,0.861646025262055
"6684","Bulgaria",2001,"[25,30)",532,577829,0.920687608271651
"6685","Bulgaria",2001,"[30,35)",701,551022,1.27218150999416
"6686","Bulgaria",2001,"[35,40)",1018,516060,1.97263884044491
"6687","Bulgaria",2001,"[40,45)",1768,545875,3.23883673002061
"6688","Bulgaria",2001,"[45,50)",3013,565095,5.33184685760801
"6689","Bulgaria",2001,"[50,55)",4824,581889,8.29024092223775
"6690","Bulgaria",2001,"[55,60)",6039,500663,12.0620057803353
"6691","Bulgaria",2001,"[60,65)",8231,432483,19.0319619499495
"6692","Bulgaria",2001,"[65,70)",12579,455116,27.6391073924011
"6693","Bulgaria",2001,"[70,75)",17342,379563,45.6893848978957
"6694","Bulgaria",2001,"[75,80)",22016,297033,74.1197106045456
"6695","Bulgaria",2001,"[80,85)",14790,132964.83,111.232421385414
"6696","Bulgaria",2001,"[85,90)",11684,52986.84,220.5075826375
"6697","Bulgaria",2001,"[90,95)",4695,15897.99,295.32035181806
"6698","Bulgaria",2001,"[95,100)",853,2062.31,413.613860185908
"6699","Bulgaria",2001,"[100,Inf)",90,161.21,558.278022455183
"6700","Bulgaria",2002,"[0,5)",1061,326644.43,3.2481802919462
"6701","Bulgaria",2002,"[5,10)",99,343144.91,0.288507849351459
"6702","Bulgaria",2002,"[10,15)",120,470939.19,0.254809968140473
"6703","Bulgaria",2002,"[15,20)",244,525911.56,0.463956335167837
"6704","Bulgaria",2002,"[20,25)",428,555064.63,0.771081378397323
"6705","Bulgaria",2002,"[25,30)",492,586145.44,0.839382116493135
"6706","Bulgaria",2002,"[30,35)",680,555416.19,1.22430712723732
"6707","Bulgaria",2002,"[35,40)",996,506540.54,1.96627894778175
"6708","Bulgaria",2002,"[40,45)",1735,540014.73,3.21287532286388
"6709","Bulgaria",2002,"[45,50)",2905,559952.63,5.18793884404115
"6710","Bulgaria",2002,"[50,55)",4851,579624.65,8.36920928052318
"6711","Bulgaria",2002,"[55,60)",6111,514348.92,11.8810398202061
"6712","Bulgaria",2002,"[60,65)",7820,432380.26,18.0859320450938
"6713","Bulgaria",2002,"[65,70)",12219,439324.36,27.813162921355
"6714","Bulgaria",2002,"[70,75)",16849,385744.73,43.6791450138541
"6715","Bulgaria",2002,"[75,80)",22178,295001.91,75.1791742636514
"6716","Bulgaria",2002,"[80,85)",17394,153611.16,113.233960345069
"6717","Bulgaria",2002,"[85,90)",10282,44396.31,231.595824067361
"6718","Bulgaria",2002,"[90,95)",5142,16825.87,305.600839659405
"6719","Bulgaria",2002,"[95,100)",928,2121.07,437.515027792576
"6720","Bulgaria",2002,"[100,Inf)",80,164.41,486.588407031203
"6721","Bulgaria",2003,"[0,5)",989,331261.68,2.98555510555884
"6722","Bulgaria",2003,"[5,10)",79,324889.37,0.243159694636978
"6723","Bulgaria",2003,"[10,15)",144,444717.82,0.323800831727409
"6724","Bulgaria",2003,"[15,20)",260,519673.9,0.500313754452552
"6725","Bulgaria",2003,"[20,25)",443,542892.1,0.816000085468181
"6726","Bulgaria",2003,"[25,30)",566,583858.1,0.96941362978436
"6727","Bulgaria",2003,"[30,35)",642,553231.36,1.16045482309607
"6728","Bulgaria",2003,"[35,40)",927,511760.27,1.81139501118365
"6729","Bulgaria",2003,"[40,45)",1617,534066.62,3.02771216070385
"6730","Bulgaria",2003,"[45,50)",2755,553086.01,4.98114208312736
"6731","Bulgaria",2003,"[50,55)",4735,573161.72,8.26119371684487
"6732","Bulgaria",2003,"[55,60)",6314,531936.81,11.8698309297302
"6733","Bulgaria",2003,"[60,65)",7783,435864.64,17.8564611251787
"6734","Bulgaria",2003,"[65,70)",11999,423902.36,28.306046703774
"6735","Bulgaria",2003,"[70,75)",16560,386868.45,42.8052481405501
"6736","Bulgaria",2003,"[75,80)",21679,297404.92,72.893884875879
"6737","Bulgaria",2003,"[80,85)",19427,167297.47,116.122497249958
"6738","Bulgaria",2003,"[85,90)",9000,43235.69,208.161359284424
"6739","Bulgaria",2003,"[90,95)",5018,15033.35,333.791204222612
"6740","Bulgaria",2003,"[95,100)",910,2192.17,415.113791357422
"6741","Bulgaria",2003,"[100,Inf)",79,181.81,434.519553379902
"6742","Bulgaria",2004,"[0,5)",1006,330976.84,3.03948759677565
"6743","Bulgaria",2004,"[5,10)",77,319179.72,0.241243397293537
"6744","Bulgaria",2004,"[10,15)",134,416054.54,0.32207315896613
"6745","Bulgaria",2004,"[15,20)",240,512440.45,0.468347102575529
"6746","Bulgaria",2004,"[20,25)",426,529428,0.804641990978943
"6747","Bulgaria",2004,"[25,30)",506,574090.1,0.881394749709148
"6748","Bulgaria",2004,"[30,35)",699,556318.09,1.25647540959885
"6749","Bulgaria",2004,"[35,40)",953,520324.64,1.83154885765164
"6750","Bulgaria",2004,"[40,45)",1657,528229.83,3.13689213651565
"6751","Bulgaria",2004,"[45,50)",2822,546257.73,5.16605961804879
"6752","Bulgaria",2004,"[50,55)",4661,561108.73,8.3067679235716
"6753","Bulgaria",2004,"[55,60)",6472,553074.63,11.7018565830799
"6754","Bulgaria",2004,"[60,65)",7791,441133.83,17.6613070006442
"6755","Bulgaria",2004,"[65,70)",10980,404433.09,27.149113837347
"6756","Bulgaria",2004,"[70,75)",16242,394029.63,41.2202503654357
"6757","Bulgaria",2004,"[75,80)",20555,293417.55,70.0537510452255
"6758","Bulgaria",2004,"[80,85)",20642,177018.18,116.609491748249
