"","Country","Year","Type","Birth_Count","Death_Count","Pop_Count","Birth_Rate","Death_Rate"
"8058","Sweden",1959,"Total",104743,70889,7471084,14.0197861515143,9.48844906575806
"8059","Sweden",1960,"Female",49807,35582,3757785,13.2543506347489,9.46887594686764
"8060","Sweden",1960,"Male",52412,39511,3740113,14.0134803413694,10.5641193193895
"8061","Sweden",1960,"Total",102219,75093,7497898,13.633020881319,10.0152069286619
"8062","Sweden",1961,"Female",50694,34804,3778925,13.4149262025576,9.21002666102132
"8063","Sweden",1961,"Male",53807,38751,3763018,14.2988951952927,10.2978513522922
"8064","Sweden",1961,"Total",104501,73555,7541943,13.855978492545,9.75279182035717
"8065","Sweden",1962,"Female",52167,35885,3798822,13.7324149433693,9.44634942095207
"8066","Sweden",1962,"Male",55117,40906,3782210,14.5726969152956,10.8153698499026
"8067","Sweden",1962,"Total",107284,76791,7581032,14.1516352918706,10.1293596966745
"8068","Sweden",1963,"Female",54577,35655,3821752,14.280623127822,9.32949076758513
"8069","Sweden",1963,"Male",58326,40805,3805657,15.3261315983022,10.7221959309523
"8070","Sweden",1963,"Total",112903,76460,7627409,14.8022742716432,10.0243739387779
"8071","Sweden",1964,"Female",59783,35542,3854241,15.5109657128343,9.22153025718942
"8072","Sweden",1964,"Male",62881,41119,3840853,16.3716236992147,10.705694802691
"8073","Sweden",1964,"Total",122664,76661,7695094,15.9405460154223,9.96232144792513
"8074","Sweden",1965,"Female",59650,36163,3889235,15.3372064172003,9.2982296004227
"8075","Sweden",1965,"Male",63156,42031,3881762,16.269931026168,10.8278147913241
"8076","Sweden",1965,"Total",122806,78194,7770997,15.8031202431297,10.0622867310334
"8077","Sweden",1966,"Female",59708,36137,3922492,15.2219558382783,9.21276576217364
"8078","Sweden",1966,"Male",63646,42303,3917754,16.2455325168451,10.7977683131713
"8079","Sweden",1966,"Total",123354,78440,7840246,15.7334348947724,10.0047881150668
"8080","Sweden",1967,"Female",58832,36672,3950503,14.8922808057607,9.28286853598137
"8081","Sweden",1967,"Male",62528,43111,3942169,15.8613189845489,10.9358578995472
"8082","Sweden",1967,"Total",121360,79783,7892672,15.376288283613,10.1084905086642
"8083","Sweden",1968,"Female",54966,38271,3972321,13.8372503128524,9.63441776231075
"8084","Sweden",1968,"Male",58121,44205,3959309,14.6795817148901,11.1648269938012
"8085","Sweden",1968,"Total",113087,82476,7931630,14.2577250829905,10.3983670443528
"8086","Sweden",1969,"Female",51994,38304,4007824,12.9731245683443,9.55730590964074
"8087","Sweden",1969,"Male",55628,45048,3996597,13.9188414543673,11.2715893046009
"8088","Sweden",1969,"Total",107622,83352,8004421,13.4453197801565,10.4132453802717
"8089","Sweden",1970,"Female",53608,36609,4045467,13.2513749339693,9.04938787042386
"8090","Sweden",1970,"Male",56542,43417,4035756,14.0102622656077,10.758083491668
"8091","Sweden",1970,"Total",110150,80026,8081223,13.6303626319927,9.90270903302631
"8092","Sweden",1971,"Female",55410,37172,4066515,13.6259180157949,9.14099665192431
"8093","Sweden",1971,"Male",59074,45545,4048492,14.5916059609356,11.2498678520298
"8094","Sweden",1971,"Total",114484,82717,8115007,14.1076896175197,10.1930904064531
"8095","Sweden",1972,"Female",54369,38046,4078135,13.3318293778896,9.32926447996449
"8096","Sweden",1972,"Male",57904,46010,4051595,14.2916555085096,11.3560215174518
"8097","Sweden",1972,"Total",112273,84056,8129730,13.8101757376936,10.3393347626551
"8098","Sweden",1973,"Female",53252,38513,4089911,13.0203322272783,9.41658632669513
"8099","Sweden",1973,"Male",56411,47127,4054511,13.9131451363679,11.623349893489
"8100","Sweden",1973,"Total",109663,85640,8144422,13.4647983613816,10.515172224622
"8101","Sweden",1974,"Female",53293,38784,4108896,12.9701506195338,9.43903179832247
"8102","Sweden",1974,"Male",56581,47532,4067803,13.909473983868,11.6849316449199
"8103","Sweden",1974,"Total",109874,86316,8176699,13.4374519595255,10.5563381995595
"8104","Sweden",1975,"Female",50390,39881,4127160,12.2093643086287,9.66306128184999
"8105","Sweden",1975,"Male",53242,48327,4081262,13.0454746595538,11.841190298491
"8106","Sweden",1975,"Total",103632,88208,8208422,12.6250818975925,10.7460362052536
"8107","Sweden",1976,"Female",47790,41044,4143642,11.5333322714655,9.90529587256814
"8108","Sweden",1976,"Male",50555,49633,4092587,12.3528223101916,12.1275369344622
"8109","Sweden",1976,"Total",98345,90677,8236229,11.9405373502849,11.0095287539965
"8110","Sweden",1977,"Female",46528,39538,4162572,11.1777045538191,9.49845432103036
"8111","Sweden",1977,"Male",49529,48664,4104606,12.0666880085445,11.8559491459107
"8112","Sweden",1977,"Total",96057,88202,8267178,11.6190796907965,10.6689368488256
"8113","Sweden",1978,"Female",45404,40411,4174970,10.8752877266184,9.67935098934843
"8114","Sweden",1978,"Male",47844,49270,4109495,11.6423064147785,11.9893076886576
"8115","Sweden",1978,"Total",93248,89681,8284465,11.2557660633487,10.8252011445519
"8116","Sweden",1979,"Female",46842,41121,4187534,11.1860584296151,9.81986056710226
"8117","Sweden",1979,"Male",49413,49953,4115537,12.0064526208852,12.1376627157039
"8118","Sweden",1979,"Total",96255,91074,8303071,11.5926986533055,10.9687126606529
"8119","Sweden",1980,"Female",47204,41975,4198152,11.2439949768374,9.99844693569933
"8120","Sweden",1980,"Male",49860,49825,4119851,12.1023794307124,12.0938839778429
"8121","Sweden",1980,"Total",97064,91800,8318003,11.6691470296416,11.0363028241274
"8122","Sweden",1981,"Female",45934,42305,4204483,10.9250055238658,10.0618791894271
"8123","Sweden",1981,"Male",48131,49729,4118660,11.686082366595,12.0740726352746
"8124","Sweden",1981,"Total",94065,92034,8323143,11.3016200730902,11.0576016776355
"8125","Sweden",1982,"Female",45016,41655,4210162.22,10.6922245860636,9.89391805430243
"8126","Sweden",1982,"Male",47732,49016,4117402,11.5927470769189,11.9045942077067
"8127","Sweden",1982,"Total",92748,90671,8327564.22,11.1374703994777,10.8880577326848
"8128","Sweden",1983,"Female",44467,41803,4214456.28,10.5510644898658,9.91895448017318
"8129","Sweden",1983,"Male",47313,48988,4116164,11.4944399688642,11.9013722485304
"8130","Sweden",1983,"Total",91780,90791,8330620.28,11.017186825853,10.8984681750493
"8131","Sweden",1984,"Female",45549,41978,4222075.15,10.7882968402398,9.94250422093979
"8132","Sweden",1984,"Male",48340,48505,4120585,11.7313439717904,11.7713868297827
"8133","Sweden",1984,"Total",93889,90483,8342660.15,11.2540842263603,10.845821161731
"8134","Sweden",1985,"Female",47715,43988,4231023.05,11.2774143359961,10.3965399101288
"8135","Sweden",1985,"Male",50748,50044,4127150.38,12.2961354269819,12.1255576832168
"8136","Sweden",1985,"Total",98463,94032,8358173.43,11.7804447137441,11.2503049604703
"8137","Sweden",1986,"Female",49552,43744,4244002.06,11.6757719010155,10.3072523013808
"8138","Sweden",1986,"Male",52398,49551,4137552.83,12.6640074828966,11.9759195920648
"8139","Sweden",1986,"Total",101950,93295,8381554.89,12.1636141906839,11.1309895627254
"8140","Sweden",1987,"Female",51134,43969,4261457.77,11.9991802711212,10.3178307455104
"8141","Sweden",1987,"Male",53565,49338,4152616.95,12.8990948707658,11.8811825396031
"8142","Sweden",1987,"Total",104699,93307,8414074.72,12.443317118534,11.0893952222949
"8143","Sweden",1988,"Female",54259,46326,4282936.59,12.6686442490618,10.8164104292751
"8144","Sweden",1988,"Male",57821,50417,4175861.56,13.846483933725,12.0734366490828
"8145","Sweden",1988,"Total",112080,96743,8458798.15,13.2501092959642,11.4369675554913
"8146","Sweden",1989,"Female",56340,44265,4314868.11,13.0571777777931,10.2587144894216
"8147","Sweden",1989,"Male",59683,47845,4212032.59,14.169643449981,11.3591238856013
"8148","Sweden",1989,"Total",116023,92110,8526900.7,13.6067023742871,10.8022836480317
"8149","Sweden",1990,"Female",60366,46107,4346445.99,13.8885885477206,10.6079772085239
"8150","Sweden",1990,"Male",63572,49054,4243939.79,14.9794773596446,11.5585994211289
"8151","Sweden",1990,"Total",123938,95161,8590385.78,14.4275243480392,11.077616586388
"8152","Sweden",1991,"Female",60008,46058,4373249.86,13.7216033661521,10.5317558965177
"8153","Sweden",1991,"Male",63729,49144,4270496.73,14.9230883499588,11.5077947852685
"8154","Sweden",1991,"Total",123737,95202,8643746.59,14.3152044905102,11.0139739763009
"8155","Sweden",1992,"Female",59655,46256,4397133.61,13.5667926633687,10.519580277207
"8156","Sweden",1992,"Male",63193,48454,4294479,14.714939809928,11.2828587588855
"8157","Sweden",1992,"Total",122848,94710,8691612.61,14.1340859875254,10.8967120659557
"8158","Sweden",1993,"Female",57669,47961,4423812.22,13.0360415704987,10.8415542104543
"8159","Sweden",1993,"Male",60329,49047,4320810.23,13.9624275977517,11.3513432410106
"8160","Sweden",1993,"Total",117998,97008,8744622.45,13.4937786822346,11.0934463499908
"8161","Sweden",1994,"Female",54928,45259,4459672.04,12.3166007516553,10.1485041039027
"8162","Sweden",1994,"Male",57329,46585,4356030.33,13.1608358199838,10.6943699815791
"8163","Sweden",1994,"Total",112257,91844,8815702.37,12.7337556655738,10.4182283095839
"8164","Sweden",1995,"Female",50208,46354,4470822.7,11.2301478651793,10.3681141280776
"8165","Sweden",1995,"Male",53214,47601,4365790.23,12.1888586479337,10.9031807513115
"8166","Sweden",1995,"Total",103422,93955,8836612.93,11.7038056118635,10.6324675239566
"8167","Sweden",1996,"Female",46637,47015,4474048.34,10.4238927378241,10.5083799787465
"8168","Sweden",1996,"Male",48660,47118,4369410.55,11.1365135967825,10.7836055826798
"8169","Sweden",1996,"Total",95297,94133,8843458.89,10.775987222348,10.6443645151609
"8170","Sweden",1997,"Female",43991,46616,4474964.38,9.83046930979147,10.4170661577422
"8171","Sweden",1997,"Male",46511,46710,4371643.67,10.6392477317347,10.6847683676835
"8172","Sweden",1997,"Total",90502,93326,8846608.05,10.2301356054765,10.5493539978862
"8173","Sweden",1998,"Female",43088,46652,4478007.03,9.62213764099428,10.4180274143071
"8174","Sweden",1998,"Male",45940,46619,4375432.01,10.4995346505224,10.6547193267894
"8175","Sweden",1998,"Total",89028,93271,8853439.04,10.055753430703,10.5350022266602
"8176","Sweden",1999,"Female",42943,48147,4480657.03,9.58408548399876,10.7455222922965
"8177","Sweden",1999,"Male",45230,46579,4379989.01,10.3265099288457,10.6345015692174
"8178","Sweden",1999,"Total",88173,94726,8860646.04,9.95108027134328,10.6906425978844
"8179","Sweden",2000,"Female",43821,47786,4489334.03,9.76113599637851,10.6443404925251
"8180","Sweden",2000,"Male",46620,45675,4392633.01,10.6132244359745,10.3980915082182
"8181","Sweden",2000,"Total",90441,93461,8881967.04,10.1825417267029,10.5225564989262
"8182","Sweden",2001,"Female",44328,48321,4499943.03,9.85079137768551,10.7381359448011
"8183","Sweden",2001,"Male",47138,45431,4408302.01,10.6930060356731,10.3057821122378
"8184","Sweden",2001,"Total",91466,93752,8908245.04,10.2675666856151,10.5241828866441
"8185","Sweden",2002,"Female",46628,49229,4512933.03,10.3320833014887,10.908426886184
"8186","Sweden",2002,"Male",49187,45780,4426953.01,11.1108023710421,10.3411985391731
"8187","Sweden",2002,"Total",95815,95009,8939886.04,10.7176981419329,10.6275403931212
"8188","Sweden",2003,"Female",48043,47623,4528260.03,10.6095939017884,10.5168430444574
"8189","Sweden",2003,"Male",51114,45338,4446506.01,11.4953178709411,10.1963204138343
"8190","Sweden",2003,"Total",99157,92961,8974766.04,11.0484217146233,10.358041600826
"8191","Sweden",2004,"Female",48953,46618,4544346.03,10.7722870742746,10.2584617659496
"8192","Sweden",2004,"Male",51975,43914,4466185.01,11.6374489376561,9.83255281670474
"8193","Sweden",2004,"Total",100928,90532,9010531.04,11.2011156225927,10.0473545452655
"8194","Sweden",2005,"Female",49310,46922,4560473.03,10.812474862942,10.2888449709788
"8195","Sweden",2005,"Male",52036,44788,4486435.01,11.5985186197983,9.98298201136764
"8196","Sweden",2005,"Total",101346,91710,9046908.04,11.2022803317895,10.1371650507017
"8197","Sweden",2006,"Female",51430,47000,4588990.03,11.207259040395,10.241905014555
"8198","Sweden",2006,"Male",54483,44177,4523390.01,12.044727489682,9.76634778392677
"8199","Sweden",2006,"Total",105913,91177,9112380.04,11.6229787975349,10.0058381673906
"8200","Sweden",2007,"Female",52162,47759,4618399.03,11.2943900388789,10.3410293674862
"8201","Sweden",2007,"Male",55259,43970,4563811.01,12.1080824510303,9.63449185421024
"8202","Sweden",2007,"Total",107421,91729,9182210.04,11.6988175539491,9.98986078519284
"8203","Sweden",2008,"Female",52949,47389,4652035.03,11.3819005356888,10.1867246687521
"8204","Sweden",2008,"Male",56352,44060,4603615.01,12.2408150719797,9.57073949587283
"8205","Sweden",2008,"Total",109301,91449,9255650.04,11.8091111405072,9.88034331514116
"8206","Sweden",2009,"Female",54237,46388,4691040.03,11.5618284331716,9.88863870343055
"8207","Sweden",2009,"Male",57564,43692,4648905.01,12.3822706371021,9.39834217004146
"8208","Sweden",2009,"Total",111801,90080,9339945.04,11.9701989167165,9.64459636691824
"8209","Sweden",2010,"Female",56256,46587,4724754.03,11.9066515722936,9.86019583330563
"8210","Sweden",2010,"Male",59385,43900,4690125.01,12.6617094157156,9.3600916620344
"8211","Sweden",2010,"Total",115641,90487,9414879.04,12.2827918987263,9.61106346832046
"8212","Sweden",2011,"Female",54565,46344,4755480.03,11.4741308250221,9.74538841665581
"8213","Sweden",2011,"Male",57205,43594,4726736.01,12.1024317581891,9.22285482154524
"8214","Sweden",2011,"Total",111770,89938,9482216.04,11.7873289881297,9.48491361308406
"8215","Sweden",2012,"Female",55006,47653,4789500.03,11.4847060560515,9.94947274277395
"8216","Sweden",2012,"Male",58171,44284.99,4765787.02,12.2059587967068,9.29227215025652
"8217","Sweden",2012,"Total",113177,91937.99,9555287.05,11.8444374729695,9.62168792197614
"8218","Sweden",2013,"Female",55121,46741.99,4830127.04,11.4119151615524,9.67717611005113
"8219","Sweden",2013,"Male",58472,43660.01,4814239.01,12.14563711493,9.068932786534
"8220","Sweden",2013,"Total",113593,90402,9644366.05,11.77817177522,9.37355545520797
"8221","Sweden",2014,"Female",55809,45595.01,4874789.03,11.4484954439146,9.35322733340934
"8222","Sweden",2014,"Male",59098,43382,4872127.01,12.1298151461778,8.90411927089725
"8223","Sweden",2014,"Total",114907,88977.01,9746916.04,11.7890622560446,9.12873463102079
"8224","Sweden",2015,"Female",55368,46421.98,4919760.05,11.2542074079406,9.43582197672425
"8225","Sweden",2015,"Male",59502,44485,4930843.01,12.0673077360863,9.02178388356355
"8226","Sweden",2015,"Total",114870,90906.98,9850603.06,11.661214983522,9.22857001203741
"8227","Sweden",2016,"Female",57226,46561.01,4981516.04,11.4876675173769,9.34675500914376
"8228","Sweden",2016,"Male",60199,44421,5013212.01,12.0080698522064,8.86078624071596
"8229","Sweden",2016,"Total",117425,90982.01,9994728.05,11.7486938526557,9.10300005611458
"8230","Sweden",2017,"Female",56160,47115.99,5037296.05,11.148838472577,9.35342881028404
"8231","Sweden",2017,"Male",59256,44856,5082547.01,11.6587214802761,8.82549633318591
"8232","Sweden",2017,"Total",115416,91971.99,10119843.06,11.4049199494206,9.08828224456675
"8233","Sweden",2018,"Female",56298,46769.01,5087505.04,11.0659349833293,9.19291669143978
"8234","Sweden",2018,"Male",59534,45416,5142339.01,11.5772219381546,8.83177867341733
"8235","Sweden",2018,"Total",115832,92185.01,10229844.05,11.322948759908,9.01137979713386
"8236","Sweden",2019,"Female",55521,44740.01,5131610.03,10.819411388515,8.71851324212959
"8237","Sweden",2019,"Male",59002,44026,5195717.01,11.3558917636278,8.47351769067962
"8238","Sweden",2019,"Total",114523,88766.01,10327327.04,11.0893166795655,8.59525506030649
"8239","Sweden",2020,"Female",54822,48743,5156344.03,10.6319515689879,9.45301549245154
"8240","Sweden",2020,"Male",58255,49381,5222803.01,11.1539722804901,9.45488464823413
"8241","Sweden",2020,"Total",113077,98124,10379147.04,10.8946332067765,9.45395605456226
"8242","Sweden",2021,"Female",55778,45474.01,5191568.02,10.7439601648521,8.75920527763787
"8243","Sweden",2021,"Male",58485,46484,5260692.01,11.1173586837675,8.83609987272378
"8244","Sweden",2021,"Total",114263,91958.01,10452260.03,10.9318941235717,8.79790683890975
"8245","Sweden",2022,"Female",50858,47235.01,5223191.01,9.73695962920567,9.04332426471993
"8246","Sweden",2022,"Male",53876,47502.01,5298312,10.1685215970671,8.96549882302137
"8247","Sweden",2022,"Total",104734,94737.02,10521503.01,9.95428123723932,9.00413371644324
"8248","Sweden",2023,"Female",48802,46905.01,5239188,9.31480221744286,8.9527251169456
"8249","Sweden",2023,"Male",51249,47480,5312519,9.64683608660976,8.93737980042989
"8250","Sweden",2023,"Total",100051,94385.01,10551707,9.48197291679915,8.94499913615873
"8251","Switzerland",1876,"Female",44042,31699,1413781.43,31.1519157526351,22.4214290323505
"8252","Switzerland",1876,"Male",46744,35120,1352370.01,34.5645050203383,25.9692242066208
"8253","Switzerland",1876,"Total",90786,66819,2766151.44,32.8203288826443,24.1559442602318
"8254","Switzerland",1877,"Female",43252,31427,1423008.07,30.3947678947457,22.0849063772351
"8255","Switzerland",1877,"Male",45992,33926,1361464.33,33.7812743136649,24.9187578788788
"8256","Switzerland",1877,"Total",89244,65353,2784472.4,32.050596012372,23.4705145578028
"8257","Switzerland",1878,"Female",42940,31680,1431905.48,29.988012895935,22.1243653596465
"8258","Switzerland",1878,"Male",44893,33631,1369498.68,32.7806084486332,24.5571613110281
"8259","Switzerland",1878,"Total",87833,65311,2801404.16,31.35320538683,23.3136656725747
"8260","Switzerland",1879,"Female",41998,30653,1439833.58,29.1686487823127,21.2892659441934
"8261","Switzerland",1879,"Male",44182,32998,1376825.01,32.0897715244147,23.9667348866651
"8262","Switzerland",1879,"Total",86180,63651,2816658.59,30.5965374383553,22.5980529645945
"8263","Switzerland",1880,"Female",40979,29994,1451702.48,28.2282358572536,20.6612583592197
"8264","Switzerland",1880,"Male",43186,32228.99,1388215.01,31.1090138695446,23.216137102566
"8265","Switzerland",1880,"Total",84165,62222.99,2839917.49,29.6364244018934,21.9101400724146
"8266","Switzerland",1881,"Female",41613,31023,1458580.87,28.5297859418655,21.2693040461994
"8267","Switzerland",1881,"Male",43529,32956,1392419.01,31.2614232406953,23.6681629332251
"8268","Switzerland",1881,"Total",85142,63979,2850999.88,29.8639086578986,22.4408988750992
"8269","Switzerland",1882,"Female",40249,30519,1464421.48,27.4845736351805,20.8403116294088
"8270","Switzerland",1882,"Male",42440,32330,1395817.07,30.4051303800146,23.162060913899
"8271","Switzerland",1882,"Total",82689,62849,2860238.55,28.9098264198977,21.9733420486903
"8272","Switzerland",1883,"Female",39852,28856,1470933.99,27.0929900804046,19.6174676743992
"8273","Switzerland",1883,"Male",42122,29877,1400438.61,30.0777197223947,21.3340304863488
"8274","Switzerland",1883,"Total",81974,58733,2871372.6,28.548715690886,20.4546773205261
"8275","Switzerland",1884,"Female",39725,28397,1478376.63,26.8706899134357,19.2082311257856
"8276","Switzerland",1884,"Male",41846,29904,1405786.54,29.7669659008117,21.2720773382849
"8277","Switzerland",1884,"Total",81571,58301,2884163.17,28.2823804313402,20.2141822648682
"8278","Switzerland",1885,"Female",39265,30193,1483998.34,26.4589244756163,20.3457100902148
"8279","Switzerland",1885,"Male",41084,31355,1408807.01,29.1622626153741,22.2564196355042
"8280","Switzerland",1885,"Total",80349,61548,2892805.35,27.7754602465735,21.2762327752194
"8281","Switzerland",1886,"Female",39619,29472,1489993.4,26.5900506673385,19.779953387713
"8282","Switzerland",1886,"Male",41144,30589,1412148.54,29.1357451674312,21.6613189997704
"8283","Switzerland",1886,"Total",80763,60061,2902141.94,27.8287560256271,20.695404029756
"8284","Switzerland",1887,"Female",39783,28928,1495922.98,26.5942836174627,19.3378939870287
"8285","Switzerland",1887,"Male",41504,30011,1415671.88,29.3175280136242,21.1991213670219
"8286","Switzerland",1887,"Total",81287,58939,2911594.86,27.9183759789987,20.2428575519604
"8287","Switzerland",1888,"Female",39532,28632,1502663.8,26.3079472600591,19.0541623482245
"8288","Switzerland",1888,"Male",41566,29597,1420498.01,29.2615686240912,20.8356504490985
"8289","Switzerland",1888,"Total",81098,58229,2923161.81,27.7432469603864,19.9198688901864
"8290","Switzerland",1889,"Female",39720,29496,1514884.4,26.2198224498186,19.4707926228562
"8291","Switzerland",1889,"Male",41456,30219,1434984.01,28.8895205180718,21.0587712402454
"8292","Switzerland",1889,"Total",81176,59715,2949868.41,27.5185156479573,20.2432758687022
"8293","Switzerland",1890,"Female",38454,30349,1524966,25.2162999043913,19.9014273105105
"8294","Switzerland",1890,"Male",40094,31456,1446881.9,27.7106237903729,21.7405442697154
"8295","Switzerland",1890,"Total",78548,61805,2971847.9,26.4306931724198,20.7968247634746
"8296","Switzerland",1891,"Female",40868,30124,1538181.31,26.5690395106933,19.5841672266841
"8297","Switzerland",1891,"Male",42728,31059,1462293.57,29.2198508402112,21.2399210645507
"8298","Switzerland",1891,"Total",83596,61183,3000474.88,27.8609231349406,20.3911055572643
"8299","Switzerland",1892,"Female",40665,28089,1553446,26.1772858535153,18.0817357024319
"8300","Switzerland",1892,"Male",42460,29089,1479473.08,28.6994069537244,19.6617298369498
"8301","Switzerland",1892,"Total",83125,57178,3032919.08,27.407589126974,18.8524647350631
"8302","Switzerland",1893,"Female",41481,30176,1567432,26.4643059475626,19.2518718515381
"8303","Switzerland",1893,"Male",43416,30883,1495759.33,29.0260599611302,20.6470381836094
"8304","Switzerland",1893,"Total",84897,61059,3063191.33,27.7152129442727,19.9331329394955
"8305","Switzerland",1894,"Female",41224,30574.01,1580712.42,26.0793800810397,19.3419179941662
"8306","Switzerland",1894,"Male",42918,31311,1511083.31,28.4021401837864,20.7208959246595
"8307","Switzerland",1894,"Total",84142,61885.01,3091795.73,27.2146051511624,20.0158792508585
"8308","Switzerland",1895,"Female",41154,29222,1595251.85,25.7978074120397,18.3181107108573
"8309","Switzerland",1895,"Male",43819,30525,1527988.15,28.6775784223196,19.9772491691117
"8310","Switzerland",1895,"Total",84973,59747,3123240,27.2066828037551,19.1298139111948
"8311","Switzerland",1896,"Female",43238,27220,1613887.95,26.7912031935055,16.866102755151
"8312","Switzerland",1896,"Male",45190,28876,1547938,29.193675715694,18.6544939138389
"8313","Switzerland",1896,"Total",88428,56096,3161825.95,27.9673838466662,17.7416470378453
"8314","Switzerland",1897,"Female",44070,27393,1632833.1,26.9898987226557,16.7763625075949
"8315","Switzerland",1897,"Male",46008,29006,1568152,29.3389926486718,18.4969314199134
"8316","Switzerland",1897,"Total",90078,56399,3200985.1,28.1407120576725,17.6192635198458
"8317","Switzerland",1898,"Female",45234,28504,1652047.36,27.3805709783042,17.2537426529951
"8318","Switzerland",1898,"Male",46559,30410,1587875.21,29.3215737022559,19.1513790305977
"8319","Switzerland",1898,"Total",91793,58914,3239922.57,28.3318499182528,18.1837678917123
"8320","Switzerland",1899,"Female",46190,27882.99,1672376.09,27.6193855414424,16.6726791699109
"8321","Switzerland",1899,"Male",48282,29708,1609316.42,30.0015580528284,18.4600117359146
"8322","Switzerland",1899,"Total",94472,57590.99,3281692.51,28.7875843675555,17.5491731246935
"8323","Switzerland",1900,"Female",46093,31507,1689532.44,27.2815122744847,18.6483545708066
"8324","Switzerland",1900,"Male",48223,32099,1628824.54,29.6060126893717,19.7068494559887
"8325","Switzerland",1900,"Total",94316,63606,3318356.98,28.4224996190735,19.1679196612536
"8326","Switzerland",1901,"Female",47709,29149.99,1712472.59,27.859715991133,17.0221644248332
"8327","Switzerland",1901,"Male",49319,30868,1651200.39,29.8685733716427,18.6942785303
"8328","Switzerland",1901,"Total",97028,60017.99,3363672.98,28.8458481478185,17.84299197837
"8329","Switzerland",1902,"Female",47014,28204,1735731.68,27.0859837045781,16.2490552687268
"8330","Switzerland",1902,"Male",49467,29498,1675066,29.5313736891561,17.6100523800256
"8331","Switzerland",1902,"Total",96481,57702,3410797.68,28.2869314019235,16.9174502311729
"8332","Switzerland",1903,"Female",45988,29272,1757036.75,26.173613044804,16.6598678143755
"8333","Switzerland",1903,"Male",47836,30354,1696429.33,28.1980505489138,17.8928762095855
"8334","Switzerland",1903,"Total",93824,59626,3453466.08,27.1680676243966,17.2655525257106
"8335","Switzerland",1904,"Female",46394,29856,1778181.18,26.0907046603654,16.7901900750069
"8336","Switzerland",1904,"Male",48473,31000.99,1717824.14,28.217673084976,18.0466610511132
"8337","Switzerland",1904,"Total",94867,60856.99,3496005.32,27.1358282715657,17.4075793454456
"8338","Switzerland",1905,"Female",46326,30145,1798585.34,25.7569095942926,16.7603945887828
"8339","Switzerland",1905,"Male",48327,31655,1738020.09,27.8057775500167,18.2132532196449
"8340","Switzerland",1905,"Total",94653,61800,3536605.43,26.7637998847952,17.4743836210193
"8341","Switzerland",1906,"Female",46658,28784,1821460.13,25.6157130378692,15.8027065901245
"8342","Switzerland",1906,"Male",48937,30420,1760669.03,27.7945480758527,17.2775231924196
"8343","Switzerland",1906,"Total",95595,59204,3582129.16,26.686642421347,16.5276005848991
"8344","Switzerland",1907,"Female",46063,28970.01,1842934.72,24.9943741903132,15.7194987351478
"8345","Switzerland",1907,"Male",48445,30281.99,1782399.26,27.1796567060963,16.9894538668065
"8346","Switzerland",1907,"Total",94508,59252,3625333.98,26.0687706350299,16.3438735098276
"8347","Switzerland",1908,"Female",47084,28218,1865698.52,25.2366604224996,15.124630103689
"8348","Switzerland",1908,"Male",49161,29479,1805183.9,27.2332364586234,16.3301921759883
"8349","Switzerland",1908,"Total",96245,57697,3670882.42,26.2184916290509,15.7174742742101
"8350","Switzerland",1909,"Female",46145,29150,1886048.39,24.466498444401,15.4555949648779
"8351","Switzerland",1909,"Male",47967,30266,1825202.91,26.2803657265701,16.5822659136567
"8352","Switzerland",1909,"Total",94112,59416,3711251.3,25.3585630269769,16.0096946277931
"8353","Switzerland",1910,"Female",45593,27297,1908842.97,23.8851496516762,14.3002857904021
"8354","Switzerland",1910,"Male",47921,29201,1847442.67,25.9390999126376,15.8061738392131
"8355","Switzerland",1910,"Total",93514,56498,3756285.64,24.8953378316565,15.0409221807743
"8356","Switzerland",1911,"Female",44762,29054,1923764.86,23.2679164334044,15.102677361515
"8357","Switzerland",1911,"Male",46558,30565,1854167.22,25.1099250907909,16.4844894626063
"8358","Switzerland",1911,"Total",91320,59619,3777932.08,24.1719538801238,15.7808554356012
"8359","Switzerland",1912,"Female",44865,26302,1941186.35,23.1121551004106,13.5494461930458
"8360","Switzerland",1912,"Male",47331,27800,1863881.68,25.393779287535,14.9151098475307
"8361","Switzerland",1912,"Total",92196,54102,3805068.03,24.2297901832783,14.2184054459599
"8362","Switzerland",1913,"Female",43752,27108.99,1956374.53,22.3638159918183,13.8567485848428
"8363","Switzerland",1913,"Male",46005,28318,1871455.29,24.5824734610678,15.1315396906971
"8364","Switzerland",1913,"Total",89757,55426.99,3827829.82,23.4485346059611,14.4800037113458
"8365","Switzerland",1914,"Female",42372,26285,1970711,21.5008694831459,13.3378257897784
"8366","Switzerland",1914,"Male",44958,27344,1878626.84,23.9313093173948,14.5553121129686
"8367","Switzerland",1914,"Total",87330,53629,3849337.84,22.6870188146437,13.9320065499889
"8368","Switzerland",1915,"Female",36978,25476,1980088.27,18.6749250325088,12.8660930858401
"8369","Switzerland",1915,"Male",38567,26048,1880190.55,20.5122826513515,13.8539149662251
"8370","Switzerland",1915,"Total",75545,51524,3860278.82,19.5698299326472,13.3472224164367
"8371","Switzerland",1916,"Female",35803,25116,1989405.1,17.9968373459986,12.6248796688015
"8372","Switzerland",1916,"Male",37857,25507,1882093.88,20.1142995056123,13.5524589241
"8373","Switzerland",1916,"Total",73660,50623,3871498.98,19.0262222411847,13.0758138544053
"8374","Switzerland",1917,"Female",35269,26278.01,1996928.03,17.6616279956769,13.1592173604774
