"","Country","Year","Male_Deaths","Female_Deaths","Total_Deaths","Male_Pop","Female_Pop","Total_Pop","Male_Births","Female_Births","Total_Births","Male_Birth_Rate","Female_Birth_Rate","Total_Birth_Rate","Male_Death_rate","Female_Death_rate","Total_Death_rate"
"596","Chile",1995,43418,35113,78531,6927428.57,7162412.53,14089841.1,135982,129950,265932,9.65106696625557,9.22295709921101,18.8740240654666,3.08151097601803,2.49207920449862,5.57359018051666
"597","Chile",1996,43799,35324,79123,7023206.83,7256092.77,14279299.6,135700,129093,264793,9.50326723307914,9.04056946882745,18.5438367019066,3.06730730686539,2.47379080133594,5.54109810820133
"598","Chile",1997,43284,35188,78472,7116305.39,7346925.32,14463230.71,133415,126544,259959,9.22442590283482,8.74935915338102,17.9737850562158,2.99269235676875,2.4329280715733,5.42562042834204
"599","Chile",1998,43695,36562,80257,7205269.8,7434624.08,14639893.88,131234,125871,257105,8.96413601599139,8.59780822400333,17.5619442399947,2.98465278219626,2.49742247448586,5.48207525668212
"600","Chile",1999,44424,37560,81984,7286518.48,7513744.07,14800262.55,128256,122418,250674,8.66579221596309,8.271339754037,16.9371319700001,3.00156837420428,2.5377928177362,5.53936119194048
"601","Chile",2000,42970,35844,78814,7365007.63,7592668.11,14957675.74,127255,121638,248893,8.50767206162206,8.13214580355651,16.6398178651786,2.87277253143609,2.39636161547115,5.26913414690724
"602","Chile",2001,44616,37255,81871,7428011.85,7656340.92,15084352.77,125335,120781,246116,8.30894118634432,8.00703893906613,16.3159801254104,2.95776694434865,2.46977782660277,5.42754477095142
"603","Chile",2002,44346,36733,81079,7497859.01,7734074.3,15231933.31,121975,117006,238981,8.00784756061934,7.6816250188795,15.6894725794988,2.91138354517914,2.41157831067211,5.32296185585125
"604","Chile",2003,45482,38190,83672,7577217.79,7823233.09,15400450.88,119963,114523,234486,7.7895771321729,7.43634072095427,15.2259178531272,2.95329015717753,2.47979752655138,5.43308768372891
"605","Chile",2004,46549,39589,86138,7653352.07,7909871.54,15563223.61,117434,112918,230352,7.54560899096405,7.25543774410885,14.8010467350729,2.99096133079334,2.54375320897931,5.53471453977265
"606","Chile",2005,46369,39733,86102,7730635.73,7994697.79,15725333.52,118534,112297,230831,7.53777335464743,7.14115219605212,14.6789255506995,2.94868149798072,2.52668726863352,5.47536876661424
"607","Chile",2006,45987,39652,85639,7806620.53,8078676.77,15885297.3,118203,113180,231383,7.44103165132452,7.1248273080794,14.5658589594039,2.89494109751411,2.49614465824319,5.39108575575731
"608","Chile",2007,49753,43247,93000,7884571.9,8163733.16,16048305.06,122952,117617,240569,7.66136981695686,7.3289359568044,14.9903057737613,3.10020278241147,2.69480171509152,5.79500449750299
"609","Chile",2008,48588,41580,90168,7966557.21,8253587.11,16220144.32,125858,120723,246581,7.75936375885464,7.44278211206446,15.2021458709191,2.99553438252022,2.56347904061066,5.55901342313087
"610","Chile",2009,49608,42357,91965,8048149.4,8342776.64,16390926.04,128659,123581,252240,7.84940397424916,7.53959841551454,15.3890023897637,3.02655261081271,2.58417370053608,5.61072631134879
"611","Chile",2010,52237,45693,97930,8128003.69,8430826,16558829.69,127682,122961,250643,7.71081063036164,7.42570594069562,15.1365165710573,3.15463115316334,2.75943414211177,5.9140652952751
"612","Chile",2011,50539,44446,94985,8209259.5,8519512.54,16728772.04,126555,120803,247358,7.56510996129277,7.2212712153139,14.7863811766067,3.02108247270969,2.65685968424494,5.67794215695463
"613","Chile",2012,51814,46897,98711,8286462.2,8604214.24,16890676.44,124083,119552,243635,7.34624219703542,7.07798769484924,14.4242298918847,3.0676095290829,2.77650218252597,5.84411171160887
"614","Chile",2013,52927.38,46842.63,99770.01,8361501.74,8687627.86,17049129.6,123411,118594,242005,7.23855134516662,6.95601492758903,14.1945662727556,3.10440364064099,2.74750858835632,5.85191222899731
"615","Chile",2014,53984.16,47975.75,101959.91,8439102.97,8773041.75,17212144.72,128186,122811,250997,7.44741588484622,7.13513638177218,14.5825522666184,3.13639937835707,2.78731969667055,5.92371907502763
"616","Chile",2015,54703.87,48623.15,103327.02,8510855.61,8853401.06,17364256.67,124724,119946,244670,7.18280099000633,6.90763804518216,14.0904390351885,3.15037211437396,2.80018609054573,5.95055820491969
"617","Chile",2016,54775.16,49250.84,104026,8572155.56,8923449.14,17495604.7,117815,113934,231749,6.73397701995405,6.51214987727746,13.2461268972315,3.13079547344825,2.81504073991795,5.94583621336621
"618","Chile",2017,55784.97,50603.1,106388.07,8628043.47,8980359.36,17608402.83,111673,107513,219186,6.34202892097284,6.10577807868109,12.4478069996539,3.16808801675967,2.87380408595525,6.04189210271492
"619","Chile",2018,56103.43,50692.56,106795.99,8684991.29,9038346.53,17723337.82,113051,108680,221731,6.37865176120646,6.13202778752879,12.5106795487353,3.16551151762676,2.86021518716388,6.02572670479064
"620","Chile",2019,57641.39,52016.57,109657.96,8734714.55,9089153.27,17823867.82,107365,102823,210188,6.02366450897525,5.76883766410247,11.7925021730777,3.23394397793509,2.91836600929192,6.152309987227
"621","Chile",2020,67466.01,58374.97,125840.98,8767166.31,9125812.47,17892978.78,99918,95034,194952,5.58420155908775,5.31124533083473,10.8954468899225,3.77052981672401,3.26245119483677,7.03298101156078
"622","Czechia",1950,53833.95,49369,103202.95,4355707.36,4601295.8,8957003.16,97490,90851,188341,10.8842207888648,10.1430130566126,21.0272338454774,6.0102635935656,5.51177655272816,11.5220401462938
"623","Czechia",1951,53597.97,49059.89,102657.86,4394142.48,4642718.26,9036860.74,95778,89792,185570,10.5985920061882,9.93619383803849,20.5347858442267,5.93103861419026,5.42886422746844,11.3599028416587
"624","Czechia",1952,50772.85,46952.87,97725.72,4432760.92,4683386.42,9116147.34,93047,87096,180143,10.2068337127162,9.55403601451663,19.7608697272328,5.56955127054802,5.15051679715392,10.7200680677019
"625","Czechia",1953,51494,47342.92,98836.92,4466620.48,4720449.07,9187069.55,88949,83598,172547,9.68197742663219,9.09952836919581,18.781505795828,5.60505172185183,5.15321232111495,10.7582640429668
"626","Czechia",1954,51920.81,47714.92,99635.73,4498012.28,4755805.23,9253817.51,86615,81787,168402,9.35992090900872,8.83819028326613,18.1981111922749,5.6107449648637,5.15624172925796,10.7669866941217
"627","Czechia",1955,48956.85,44342.87,93299.72,4531237.28,4792847.84,9324085.12,85580,80294,165874,9.17838038784442,8.61146149639612,17.7898418842405,5.25057947990934,4.75573414756643,10.0063136274758
"628","Czechia",1956,49351.8,44173.99,93525.79,4562014.72,4828935.9,9390950.62,83370,79139,162509,8.87769549362192,8.42715537567165,17.3048508692936,5.2552507192291,4.70388907230778,9.95913979153689
"629","Czechia",1957,51650,47037,98687,4587147.73,4858181.19,9445328.92,80212,75217,155429,8.49223999284506,7.96340716528483,16.4556471581299,5.46831142011728,4.97992186385395,10.4482332839712
"630","Czechia",1958,49131.01,44566.01,93697.02,4607587.44,4883909.21,9491496.65,72802,68960,141762,7.67023396673695,7.2654505967718,14.9356845635087,5.17631853138778,4.69536171621575,9.87168024760352
"631","Czechia",1959,51109,46050,97159,4619854,4902003.77,9521857.77,66472,62510,128982,6.98099064338366,6.56489537125275,13.5458860146364,5.36754499327078,4.83624111096127,10.2037861042321
"632","Czechia",1960,49518,44345,93863,4634289.41,4922541.95,9556831.36,66461,62418,128879,6.9542924319217,6.53124426378912,13.4855366957108,5.18142448419222,4.64013628885464,9.82156077304685
"633","Czechia",1961,49983.01,44990,94973.01,4646899.94,4937059.48,9583959.42,67358,63661,131019,7.02820171164706,6.64245299986882,13.6706547115159,5.21527771660786,4.69430201322785,9.90957972983571
"634","Czechia",1962,54858.01,49460.02,104318.03,4656215.32,4948094.54,9604309.86,68545,65012,133557,7.13690009997241,6.76904441315058,13.905944513123,5.71181175947607,5.14977345805876,10.8615852175348
"635","Czechia",1963,52992,47137,100129,4674989.26,4968555.27,9643544.53,76395,72445,148840,7.92187973647486,7.51227930504511,15.43415904152,5.49507495248741,4.8879330471656,10.383007999653
"636","Czechia",1964,53901,48082.99,101983.99,4696028.29,4990358.44,9686386.73,79620,74800,154420,8.21978331232703,7.72217774129693,15.941961053624,5.56461366889901,4.96397587049469,10.5285895393937
"637","Czechia",1965,55424,49684,105108,4711879.8,5007156.35,9719036.15,75942,71496,147438,7.81373778509919,7.35628501597867,15.1700228010779,5.70262309395773,5.11202955037882,10.8146526443365
"638","Czechia",1966,56088,49696.01,105784.01,4723584.92,5020955.49,9744540.41,72567,68595,141162,7.44693920356989,7.03932634212351,14.4862655456934,5.75583841208577,5.09988238634643,10.8557207984322
"639","Czechia",1967,57820,51146.99,108966.99,4732181.73,5031736.05,9763917.78,71266,67182,138448,7.29891439130902,6.88063966880311,14.1795540601121,5.92180324566396,5.23836754389384,11.1601707895578
"640","Czechia",1968,60936,54259,115195,4736941.81,5039277.69,9776219.5,70530,66907,137437,7.21444521576055,6.84385206367349,14.058297279434,6.23308427148142,5.55010042481145,11.7831846962929
"641","Czechia",1969,64508.01,56145,120653.01,4741465.6,5047386.84,9788852.44,73818,69347,143165,7.54102694391009,7.08428290497349,14.6253098488836,6.58994610403995,5.73560591950245,12.3255520235424
"642","Czechia",1970,65003,58324,123327,4746993.95,5055591.65,9802585.6,75694,72171,147865,7.7218402459041,7.36244527158222,15.0842855174863,6.63120962697842,5.94985878011614,12.5810684070946
"643","Czechia",1971,64900,57474.99,122374.99,4759197.05,5071264.5,9830461.55,79107,75073,154180,8.04712979117445,7.6367726599775,15.6839024511519,6.60192806511715,5.84662171838717,12.4485497835043
"644","Czechia",1972,62366,56839,119205,4779144.38,5092896.21,9872040.59,84150,79511,163661,8.52407354212469,8.05416056337345,16.5782341054981,6.31743755826677,5.75757357172698,12.0750111299937
"645","Czechia",1973,65273,59164,124437,4806574.03,5121924.56,9928498.59,93925,87825,181750,9.46014134449306,8.84574834793828,18.3058896924313,6.57430722362625,5.95900774560114,12.5333149692274
"646","Czechia",1974,65874,60935,126809,4838827.8,5154340,9993167.8,99828,94387,194215,9.98962511166879,9.44515311751295,19.4347782291817,6.59190372045989,6.0976660473969,12.6895697678568
"647","Czechia",1975,64618.99,59694.99,124313.98,4870558.16,5187603.27,10058161.43,98037,93739,191776,9.7470099960406,9.31969531930648,19.0667053153471,6.42453299737902,5.93498030583906,12.3595133032181
"648","Czechia",1976,65144,60088,125232,4899740.96,5218024.88,10117765.84,96076,91302,187378,9.49577224056413,9.02392894279514,18.5197011833593,6.43857557391346,5.93886051033575,12.3774360842492
"649","Czechia",1977,65219.02,60995.01,126214.03,4926177.64,5244855.96,10171033.6,93228,88535,181763,9.16603008764026,8.70462172104121,17.8706518086815,6.41223129967833,5.99693329102757,12.4091645907059
"650","Czechia",1978,65323,61813,127136,4951097.38,5269418.79,10220516.17,91848,87053,178901,8.98663027114021,8.51747588399931,17.5041061551395,6.39136017334827,6.04793329141614,12.4392934647644
"651","Czechia",1979,65519.01,62430,127949.01,4971971.23,5289684.94,10261656.17,88442,83670,172112,8.61868674362337,8.15365459667316,16.7723413402965,6.38483778004033,6.08381327202469,12.468651052065
"652","Czechia",1980,68791.01,66746,135537.01,4981233.28,5296961.19,10278194.47,79409,74392,153801,7.72596784695785,7.2378470963101,14.9638149432679,6.69290800060139,6.49394212133447,13.1868501219359
"653","Czechia",1981,66525.99,63880.99,130406.98,4987380.59,5301823.81,10289204.4,74063,70375,144438,7.19812699998457,6.83969306703636,14.0378200670209,6.46561069386473,6.20854514271288,12.6741558365776
"654","Czechia",1982,66419,64346,130765,4992292.33,5305603.71,10297896.04,72579,69159,141738,7.04794452362718,6.7158378499226,13.7637823735498,6.44976408210079,6.24846082637284,12.6982249084736
"655","Czechia",1983,67937,66537.01,134474.01,4993656.38,5304501.43,10298157.81,70719,66712,137431,6.86715054330674,6.47805182546528,13.345202368772,6.59700513950466,6.46105946593568,13.0580646054403
"656","Czechia",1984,66752,65435.99,132187.99,4995967.17,5305023.58,10300990.75,70253,66688,136941,6.82002359821554,6.47394038287045,13.293963981086,6.48015337747973,6.35239770504599,12.8325510825257
"657","Czechia",1985,66589,65052,131641,4997677.86,5305661.36,10303339.22,69662,66219,135881,6.76110904557794,6.42694553543002,13.188054581008,6.46285622342152,6.31368128438656,12.7765375078081
"658","Czechia",1986,66755,65830,132585,4998066.48,5303600.87,10301667.35,68539,64817,133356,6.65319483452356,6.29189409809471,12.9450889326183,6.48001898449963,6.39022769454888,12.8702466790485
"659","Czechia",1987,64404.01,62840,127244.01,4999138.2,5303002.29,10302140.49,67305,63616,130921,6.53310834436116,6.1750274189864,12.7081357633476,6.25151734850783,6.09970326661697,12.3512206151248
"660","Czechia",1988,63688,62006,125694,5001479.67,5304315.23,10305794.9,67830,64837,132667,6.58173393301278,6.2913148019276,12.8730487349404,6.1798241298204,6.01661498231446,12.1964391121349
"661","Czechia",1989,64396,63351.01,127747.01,5000735.17,5302082.01,10302817.18,65669,62687,128356,6.3738877292201,6.08445233034796,12.4583400595681,6.25032929100272,6.14890169292512,12.3992309839278
"662","Czechia",1990,66468.01,62698,129166.01,4998523.13,5300672.82,10299195.95,66970,63594,130564,6.50244934897078,6.17465677017243,12.6771061191432,6.45370865091658,6.08765968764775,12.5413683385643
"663","Czechia",1991,63342,60948.02,124290.02,5003999.4,5303173.3,10307172.7,66644,62710,129354,6.46578862504167,6.08411266845272,12.5499012934944,6.1454291922362,5.91316569285775,12.058594885094
"664","Czechia",1992,61767,58570,120337,5008659.78,5305732.3,10314392.08,62701,59004,121705,6.07898163204205,5.72055042530437,11.7995320573464,5.98842854924708,5.67847329689643,11.6669018461435
"665","Czechia",1993,59180,59005,118185,5015214.31,5307875.32,10323089.63,62115,58910,121025,6.01709393469637,5.70662486827599,11.7237188029724,5.73277982862966,5.71582753951154,11.4486073681412
"666","Czechia",1994,58609,58764,117373,5015308.53,5303853.56,10319162.09,54704,51875,106579,5.30120561368176,5.02705544767734,10.3282610613591,5.67962781171896,5.69464841112889,11.3742762228479
"667","Czechia",1995,58925,58988,117913,5009637.72,5294270.63,10303908.35,49405,46692,96097,4.79478255452457,4.53148440513837,9.32626695966293,5.71870381591661,5.72481800073464,11.4435218166513
"668","Czechia",1996,56709,56072.99,112781.99,5002908.73,5284161.6,10287070.33,46435,44011,90446,4.51391878449421,4.27828318346882,8.79220196796302,5.51264822547393,5.45082207093261,10.9634702964065
"669","Czechia",1997,56691.99,56052,112743.99,4996406.1,5274268.94,10270675.04,46570,44087,90657,4.53426866477902,4.29251240335221,8.82678106813123,5.51979200775103,5.45747964780317,10.9772716555542
"670","Czechia",1998,55139.01,54387.98,109526.99,4991059.88,5265559.58,10256619.46,46581,43954,90535,4.54155486431589,4.28542758863358,8.82698245294947,5.37594381999232,5.30271988856648,10.6786637085588
"671","Czechia",1999,54845.01,54923.01,109768.02,4985332.2,5255910.96,10241243.16,45829,43642,89471,4.47494501243734,4.26139671895067,8.73634173138801,5.35530786088669,5.36292412375452,10.7182319846412
"672","Czechia",2000,54882,54119.02,109001.02,4980183.25,5247526.56,10227709.81,47064,43846,90910,4.60161667414379,4.28698123182281,8.88859790596659,5.36601067292112,5.29141137218088,10.657422045102
"673","Czechia",2001,53772,53982.99,107754.99,4986343.86,5245987.31,10232331.17,46616,44099,90715,4.55575559718715,4.30977059551133,8.86552619269847,5.25510747322694,5.27572740787279,10.5308348810997
"674","Czechia",2002,54377.01,53865.99,108243,4995572.5,5247829.25,10243401.75,47712,45074,92786,4.65782765964441,4.40029602470683,9.05812368435125,5.30849139056759,5.25860366650171,10.5670950570693
"675","Czechia",2003,55880,55408,111288,5003707.05,5248305.12,10252012.17,48131,45554,93685,4.69478568713014,4.44342039831972,9.13820608544986,5.45063730645181,5.40459756399216,10.855234870444
"676","Czechia",2004,54190,52986.99,107176.99,5015711.87,5253422.94,10269134.81,50262,47402,97664,4.89447270193155,4.61596822683059,9.51044092876214,5.27697814885342,5.15983001298237,10.4368081618358
"677","Czechia",2005,54071.99,53865.99,107937.98,5030124.48,5259853.94,10289978.42,52453,49758,102211,5.09748396537454,4.83557865420674,9.93306261958128,5.25482054412316,5.23480106579271,10.4896216099159
"678","Czechia",2006,52706,51735.01,104441.01,5048183.18,5270197.55,10318380.73,54612,51219,105831,5.29269092011882,4.96386025484446,10.2565511749633,5.1079720141321,5.01386907052033,10.1218410846524
"679","Czechia",2007,52718.99,51917,104635.99,5070529.39,5285695.91,10356225.3,58475,56157,114632,5.64636228993589,5.42253556418862,11.0688978541245,5.09056036082954,5.01311998301157,10.1036803438411
"680","Czechia",2008,53076.01,51871.99,104948,5096131.03,5304065.43,10400196.46,61326,58244,119570,5.89661937982275,5.60027882396368,11.4968982037864,5.10336609545162,4.98759712852578,10.0909632239774
"681","Czechia",2009,54079.98,53341,107420.98,5120758.78,5321316.26,10442075.04,60368,57980,118348,5.78122641033999,5.55253623230043,11.3337626426404,5.17904533273685,5.10827587387267,10.2873212066095
"682","Czechia",2010,54150,52694,106844,5146638.14,5339620.88,10486259.02,60220,56933,117153,5.74275343429386,5.42929560402943,11.1720490383233,5.16390067198626,5.02505229934707,10.1889529713333
"683","Czechia",2011,54141.01,52707.01,106848.02,5157397.08,5347007,10504404.08,55789,52884,108673,5.31101046524098,5.03445979393436,10.3454702591753,5.15412484017846,5.01761067059027,10.1717355107687
"684","Czechia",2012,54550.01,53639,108189.01,5162505.42,5346929.38,10509434.8,55536,53040,108576,5.28439455183641,5.04689367310219,10.3312882249386,5.1905750440547,5.10389007789458,10.2944651219493
"685","Czechia",2013,55097.99,54061.99,109159.98,5166321.02,5345520.16,10511841.18,54702,52049,106751,5.20384574531785,4.95146369781816,10.155309443136,5.24151659604888,5.1429610735424,10.3844776695913
"686","Czechia",2014,53739.99,51925.03,105665.02,5173496.82,5347883.71,10521380.53,56636,53616,110252,5.38294379131253,5.095909215252,10.4788530065645,5.10769379044596,4.93519171290728,10.0428855033532
"687","Czechia",2015,55933.98,55239.02,111173,5178724.21,5347320.64,10526044.85,56817,53947,110764,5.39775393413795,5.1250969161508,10.5228508502887,5.31386487489648,5.24784197551657,10.561706850413
"688","Czechia",2016,54880,52870,107750,5186128.15,5350085.85,10536214,57837,54826,112663,5.48935319650873,5.20357692051433,10.6929301170231,5.20870210115322,5.01793148848343,10.2266335896367
"689","Czechia",2017,56442.01,55001,111443.01,5192863.63,5351694.75,10544558.38,58671,55734,114405,5.56410215446121,5.28556986376133,10.8496720182225,5.35271444909957,5.21605533564318,10.5687697847428
"690","Czechia",2018,57273,55647,112920,5198322.27,5352699.72,10551021.99,58256,55780,114036,5.52136087435071,5.28669166388497,10.8080525382357,5.42819454402445,5.27408624991407,10.7022807939385
"691","Czechia",2019,57339,55022.99,112361.99,5202902.99,5353076.35,10555979.34,57585,54646,112231,5.45520203718019,5.17678163625508,10.6319836734353,5.43189770964444,5.21249504453843,10.6443927541829
"692","Czechia",2020,66599,62690,129289,5196490.21,5344643.5,10541133.71,56276,53924,110200,5.33870469232479,5.11557878720808,10.4542834795329,6.31801112026687,5.94717814275785,12.2651892630247
"693","Czechia",2021,73522,66369,139891,5183775.07,5332931.99,10516707.06,57179,54614,111793,5.43696802371521,5.19307038680604,10.6300384105212,6.99097156367879,6.31081569747556,13.3017872611543
"694","Denmark",1835,15826.01,14343.99,30170,608668.09,627395.46,1236063.55,20000,19301,39301,16.1803978444312,15.6148929397683,31.7952907841996,12.8035569044973,11.6045732438271,24.4081301483245
"695","Denmark",1836,15270,14295.02,29565.02,614415.29,633081.82,1247497.11,19403,18647,38050,15.5535430458833,14.9475296179243,30.5010726638076,12.2405093186949,11.4589604139444,23.6994697326393
"696","Denmark",1837,14975.08,14091.02,29066.1,619773.02,638320.38,1258093.4,19302,18453,37755,15.3422631419893,14.667432481563,30.0096956235523,11.9029954373817,11.2002972116379,23.1032926490195
"697","Denmark",1838,13861.97,13258.96,27120.93,626130.31,644304.99,1270435.3,19323,18440,37763,15.2097473991788,14.5147100367882,29.724457435967,10.9111971306213,10.4365487955191,21.3477459261404
"698","Denmark",1839,14040.94,13863.98,27904.92,632368.07,649599.58,1281967.65,18851,18200,37051,14.7047392342545,14.1969261080808,28.9016653423353,10.9526476740657,10.8146098694456,21.7672575435113
"699","Denmark",1840,14741.01,14136.92,28877.93,637937.48,654698.91,1292636.39,20114,19096,39210,15.5604469714797,14.7729091860086,30.3333561574883,11.4038333703417,10.9365016406509,22.3403350109925
"700","Denmark",1841,13964.02,13692.97,27656.99,644208.27,660027.3,1304235.57,19965,18753,38718,15.3078174366921,14.3785374600694,29.6863548967615,10.7066701148168,10.4988472289557,21.2055173437725
"701","Denmark",1842,14574.04,13689.99,28264.03,650548.93,666549.6,1317098.53,20196,19338,39534,15.3337047608731,14.6822728592674,30.0159776201405,11.0652617613961,10.3940515369036,21.4593132982997
"702","Denmark",1843,14029.97,13395,27424.97,657903.46,673869.82,1331773.28,20147,19404,39551,15.1279503069772,14.5700475384219,29.697997845399,10.5348036416529,10.0580182837127,20.5928219253656
"703","Denmark",1844,14099.97,13711.08,27811.05,666939.07,682356.55,1349295.62,20837,19909,40746,15.4428723336403,14.7551060752721,30.1979784089124,10.4498745797455,10.1616575320981,20.6115321118437
"704","Denmark",1845,14448,13776.03,28224.03,672491.32,689272.95,1361764.27,21249,20352,41601,15.6040222732529,14.9453179587389,30.5493402319918,10.6097658150482,10.1163103655231,20.7260761805713
"705","Denmark",1846,15919,15329.91,31248.91,676373.09,694735.85,1371108.94,20940,20285,41225,15.2723094344349,14.794593929203,30.0669033636379,11.6103101187569,11.1806651920744,22.7909753108312
"706","Denmark",1847,16189.03,15690.97,31880,681051.43,700573.15,1381624.58,21608,20683,42291,15.6395596262481,14.970057929919,30.6096175561671,11.7173870777545,11.3568984130262,23.0742854907807
"707","Denmark",1848,16140.93,15238.01,31378.94,686565.76,707543.35,1394109.11,21862,20885,42747,15.6816994044318,14.9808934251925,30.6625928296244,11.5779531775673,10.9302850764672,22.5082382540345
"708","Denmark",1849,17414,16089.96,33503.96,691972.86,715070.6,1407043.46,22078,21567,43645,15.6910576166567,15.3278847548888,31.0189423715455,12.3763057041607,11.4352971016261,23.8116028057868
"709","Denmark",1850,15190,14154.02,29344.02,700841.95,722916.78,1423758.73,23084,21684,44768,16.2134212163883,15.2301085451465,31.4435297615348,10.6689424829725,9.94130515357753,20.61024763655
"710","Denmark",1851,14804.04,13785.91,28589.95,709854.58,730908.23,1440762.81,22160,21178,43338,15.3807412616376,14.6991578717943,30.079899133432,10.2751402918292,9.56847990822306,19.8436202000522
"711","Denmark",1852,15845.98,14971.99,30817.97,720877.79,740435.9,1461313.69,24788,23602,48390,16.9628192561448,16.1512207553465,33.1140400114913,10.8436539727483,10.2455688347106,21.089222807459
"712","Denmark",1853,19203.04,18632.01,37835.05,728185.17,745823.57,1474008.74,23920,22694,46614,16.2278549311723,15.3961095237468,31.623964454919,13.0277653577549,12.6403660265949,25.6681313843499
"713","Denmark",1854,15335.99,14393.99,29729.98,741070.75,757478.56,1498549.31,24811,23914,48725,16.5566790725091,15.9581001708913,32.5147792434004,10.2338908020317,9.60528285852669,19.8391736605584
"714","Denmark",1855,15202.97,14953.98,30156.95,751320.68,766804.96,1518125.64,24714,23446,48160,16.279285026765,15.4440445390277,31.7233295657927,10.0143029005162,9.85029144228142,19.8645943427976
"715","Denmark",1856,14564.03,14098.04,28662.07,762620.77,777935.63,1540556.4,25151,24402,49553,16.3259196482518,15.8397316709729,32.1656513192247,9.45374671125316,9.15126508837976,18.6050117996329
"716","Denmark",1857,17104.92,16662.98,33767.9,772343.74,787032.06,1559375.8,26149,24905,51054,16.7688891927142,15.9711340909613,32.7400232836754,10.9690813465234,10.6856730750856,21.654754421609
"717","Denmark",1858,18597.93,17789.94,36387.87,780911.61,795834.36,1576745.97,26471,25644,52115,16.7883733357505,16.263875404102,33.0522487398525,11.7951339999302,11.2826925443164,23.0778265442467
"718","Denmark",1859,16610.02,15657.98,32268,792643.06,807112.42,1599755.48,27415,25946,53361,17.1369939611021,16.2187286272025,33.3557225883046,10.382849258938,9.78773331034315,20.1705825692811
"719","Denmark",1860,16564.01,15960.01,32524.02,802272.97,817437.59,1619710.56,27004,25532,52536,16.6721145536027,15.7633102052505,32.4354247588532,10.2265246699386,9.85361853787012,20.0801432078087
"720","Denmark",1861,15444.02,14503.07,29947.09,812309.12,828988.84,1641297.96,26335,25281,51616,16.0452280096662,15.4030533249429,31.4482813346091,9.40963821096811,8.83634194000948,18.2459801509776
"721","Denmark",1862,15294.1,14906.04,30200.14,822214.17,839586.83,1661801,26114,24828,50942,15.7142762581079,14.9404170535461,30.654693311654,9.20332819633638,8.96981046467056,18.1731386610069
"722","Denmark",1863,15366.92,14966.02,30332.94,832463.41,850400.14,1682863.55,26557,25144,51701,15.7808397478215,14.9411994810869,30.7220392289084,9.131411753496,8.89318685403817,18.0245986075342
"723","Denmark",1864,20059.98,19039.99,39099.97,837616.65,856745.69,1694362.34,26119,24678,50797,15.4152387499359,14.5647713109582,29.9800100608941,11.8392503931597,11.2372599121862,23.0765103053459
"724","Denmark",1865,20125,19141.03,39266.03,843882.03,864367.4,1708249.43,27236,25982,53218,15.9438074567366,15.2097226222988,31.1535300790354,11.7810664218984,11.2050556925987,22.9861221144971
"725","Denmark",1866,18055.97,17650.97,35706.94,853516.81,874284.96,1727801.77,28475,26666,55141,16.4804785447118,15.4334834371654,31.9139619818771,10.450255529024,10.2158536392748,20.6661091682989
"726","Denmark",1867,17420.98,17131.94,34552.92,862142.82,883865.44,1746008.26,26858,25842,52700,15.3825160025303,14.8006172662665,30.1831332687968,9.97760457330253,9.81206125565523,19.7896658289578
"727","Denmark",1868,17041.02,16774.98,33816,872273.13,894848.45,1767121.58,27827,26663,54490,15.7470772327957,15.0883789218397,30.8354561546354,9.64337722591787,9.49282731299111,19.136204538909
"728","Denmark",1869,16907.99,16873.01,33781,880263.14,903672.17,1783935.31,26462,25647,52109,14.8334975218356,14.376642390693,29.2101399125286,9.47791655068479,9.45830821634446,18.9362247670292
"729","Denmark",1870,17319.97,16771.06,34091.03,887729.46,912136.79,1799866.25,27978,26442,54420,15.5444883751779,14.6910916297253,30.2355800049031,9.62292059201621,9.3179479308532,18.9408685228694
"730","Denmark",1871,17675.95,17398.97,35074.92,895195.04,920411.58,1815606.62,27887,26509,54396,15.3596047143736,14.6006297333285,29.9602344477021,9.73556155022171,9.58300647747143,19.3185680276931
"731","Denmark",1872,16775.02,16657.98,33433,903851.72,929805.72,1833657.44,28299,26922,55221,15.4330898360165,14.6821316854036,30.1152215214201,9.14839360616888,9.08456489015745,18.2329584963263
"732","Denmark",1873,17212.05,17038.02,34250.07,912826.12,939518.72,1852344.84,28998,27573,56571,15.654752491982,14.8854572888275,30.5402097808095,9.29203333435474,9.19808214543897,18.4901154797937
"733","Denmark",1874,19048,17997.93,37045.93,920338.22,948556.25,1868894.47,29409,27869,57278,15.7360409975423,14.9120244333539,30.6480654308962,10.192121762766,9.63025483188465,19.8223765946506
"734","Denmark",1875,20068.96,19354.01,39422.97,928035.72,957454.91,1885490.63,30619,29130,59749,16.2392745489274,15.4495596724339,31.6888342213613,10.6438927251524,10.2647076002706,20.908600325423
"735","Denmark",1876,19107,18257.99,37364.99,937842.91,968533.17,1906376.08,31673,30115,61788,16.6142453906576,15.7969879689216,32.4112333595793,10.0226813588639,9.57732851956472,19.6000098784286
"736","Denmark",1877,18196.96,17608.98,35805.94,948283.76,980527.51,1928811.27,31433,30411,61844,16.2965659154408,15.7667058840858,32.0632717995266,9.43428747178567,9.12944686392257,18.5637343357082
"737","Denmark",1878,17996.02,17796.05,35792.07,958927.88,991954.6,1950882.48,31441,29849,61290,16.1162962517353,15.3002552977973,31.4165515495326,9.22455359791841,9.12205126779343,18.3466048657118
